"","feature","anovas.Legend_ex_withdraw DenDF","anovas.Legend_ex_withdraw F value","anovas.Legend_ex_withdraw Mean Sq","anovas.Legend_ex_withdraw NumDF","anovas.Legend_ex_withdraw Pr(>F)","anovas.Legend_ex_withdraw Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 2.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 97.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) df","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Estimate","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Std. Error","coefs.Legend_ex_withdrawDay 2 of washout (T2W) t value","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 2.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 97.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) df","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Estimate","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Std. Error","coefs.Legend_ex_withdrawDay 4 of washout (T4W) t value","coefs.Legend_ex_withdrawPost-washout (T14W) 2.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) 97.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) df","coefs.Legend_ex_withdrawPost-washout (T14W) Estimate","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|)","coefs.Legend_ex_withdrawPost-washout (T14W) Std. Error","coefs.Legend_ex_withdrawPost-washout (T14W) t value","anovas.Legend_ex_withdraw Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|).BH","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|).BH"
"789","Succinispira mobilis",91.1474076645758,3.48514850126424,1.45708923625627,3,0.0189822403499417,4.3712677087688,-2.24065107339018,-1.38061252485171,48.4065545859116,-1.81063179912094,8.61366477638058e-11,0.219401620469136,-8.25259082065739,-0.355494836299546,0.288295819062568,91.0381449554165,-0.0335995086184887,0.838355802601891,0.164235327904046,-0.204581493198096,-0.471166573773468,0.18684196511541,91.2617531715505,-0.142162304329029,0.399267485799095,0.167862405656218,-0.846897813559147,0.0405507587007377,0.684341414062852,91.038144952692,0.362446086381795,0.0298380435287965,0.164235327904046,2.20687041580696,0.538710593371825,1.65177370311371e-10,0.963156401808614,0.990316899229131,0.747300346186863
"790","Parascardovia denticolens",91.1615128109133,0.915241820519063,0.597235307392511,3,0.436852554629636,1.79170592217753,-2.52361045343424,-1.58529832909113,56.0575062333146,-2.05445439126269,8.51112572468691e-12,0.239369736317705,-8.58276582022005,-0.505256980761733,0.299041126485417,91.008871971328,-0.103107927138158,0.616515813597372,0.205181858848262,-0.502519704797145,-0.193077610684919,0.628769013412471,91.3214057112153,0.217845701363776,0.301524917377748,0.209658603571293,1.03904966289494,-0.273448192798964,0.530849914448186,91.0088719692875,0.128700860824611,0.532064189726053,0.205181858848262,0.627252631139233,0.915206101949087,1.73959106275308e-11,0.900334436915981,0.990316899229131,0.977025442307036
"791","Bifidobacterium gallicum",91.3076007331254,0.846173318013871,0.592986586326847,3,0.472138445404305,1.77895975898054,-2.22374569773055,-1.36509073687403,67.0481908460329,-1.79441821730229,1.07983040224937e-11,0.219048657942055,-8.19187040067128,-0.585904075907815,0.247594781748893,91.0960037778505,-0.169154647079461,0.428372831472174,0.21263116675389,-0.795530822982547,-0.639694915959478,0.211676463924829,91.5295283976733,-0.214009226017324,0.327048626770361,0.217190567428743,-0.985352303973965,-0.33316999559316,0.500328862063548,91.0960037776933,0.0835794332351939,0.69518440717183,0.212631166753889,0.393072353931694,0.927995739998803,2.20169799777366e-11,0.862545082723336,0.990316899229131,0.977025442307036
"792","Bifidobacterium gallinarum",91.0055842725179,0.632647938002975,0.279528048729462,3,0.59582997219635,0.838584146188386,1.26974398736332,2.19799340354965,46.1925411540254,1.73386869545649,2.93299152255084e-09,0.236802671760359,7.32199802716387,-0.544391216512943,0.117434876568114,90.9079599111682,-0.213478169972415,0.20931530444313,0.168836289416912,-1.26440927308742,-0.474466995630399,0.202023034541988,91.1077241932874,-0.136221980544206,0.431962978392088,0.172577158434659,-0.789339572975891,-0.517579919355111,0.144246173725946,90.9079599093849,-0.186666872814583,0.271813317998014,0.168836289416912,-1.10560871397524,0.927995739998803,5.03657150798689e-09,0.777920334977401,0.990316899229131,0.977025442307036
"793","Orientia tsutsugamushi",91.2392643413472,0.508168939007219,0.345519854828755,3,0.677628309650854,1.03655956448627,-3.34537152398355,-2.69019418259446,107.23685996123,-3.017782853289,2.71098115384279e-34,0.167140148124418,-18.0554037264739,-0.494213208362266,0.326789677883469,90.7686952038568,-0.0837117652393983,0.690326115042097,0.209443360368278,-0.399686889535207,-0.677230572082102,0.159896531164578,91.7353204665062,-0.258667020458762,0.228917101310846,0.213556756616405,-1.21123313800548,-0.536084441960183,0.284918444285552,90.7686952049246,-0.125582998837315,0.55026426471822,0.209443360368278,-0.599603628477383,0.948448697824308,1.13590110346013e-32,0.92392454381373,0.990316899229131,0.977025442307036
"794","Opitutaceae bacterium TAV5",91.2248653883507,3.09311158898555,1.8214117560856,3,0.0308601416468918,5.46423526825679,-2.41279556165647,-1.59295523280392,62.8838398868232,-2.0028753972302,6.71708138658758e-14,0.209146784155051,-9.57641020071991,-0.0670138701821342,0.697030378958343,91.0351560627283,0.315008254388104,0.109522432817187,0.194912828798682,1.61614941576505,-0.575436212927952,0.205099674127744,91.4237455852092,-0.185168269400104,0.354854618841696,0.199119956594219,-0.929933255145557,-0.59837856000478,0.165665689135697,91.0351560604278,-0.216356435434542,0.269915443398643,0.194912828798682,-1.1100163943442,0.562191276089029,1.6410828577144e-13,0.705998451544636,0.990316899229131,0.977025442307036
"795","Erwinia oleae",91.2455407118082,1.11105426660737,1.28308025929305,3,0.34882319713911,3.84924077787916,-3.049322206309,-1.95437849800514,67.6854884675071,-2.50185035215707,4.20109650182173e-13,0.279327507275807,-8.95669165044582,-0.903157675034184,0.166812109268329,91.0297143618202,-0.368172782882928,0.180736492459972,0.272956491226956,-1.34883321963866,-0.923865445886606,0.169020329594082,91.4719253497159,-0.377422558146262,0.179158902200371,0.278802514765892,-1.35372723758672,-0.570053096262015,0.499916688040498,91.029714360613,-0.0350682041107585,0.898056156997656,0.272956491226956,-0.128475435601934,0.888117324831793,9.56662736012666e-13,0.770723320200273,0.990316899229131,0.977025442307036
"796","Tissierella creatinophila",91.316084044272,1.23661130864789,0.886797041027058,3,0.3010599875289,2.66039112308117,-2.52010285364404,-1.63909375614416,65.58336263774,-2.0795983048941,1.64140038256312e-13,0.224751348608742,-9.2528846557195,-0.0887457268796465,0.754409911123228,91.1126146026889,0.332832092121791,0.125239435159051,0.215094676395479,1.54737484766864,-0.400302602118428,0.460976348353171,91.5294506718752,0.0303368731173717,0.890486954992673,0.219718055348276,0.138071826046724,-0.456740194499181,0.386415443503693,91.1126146028192,-0.0351623754977443,0.870507349204265,0.215094676395479,-0.163473945924601,0.875546311841124,3.87462963545886e-13,0.718876046742579,0.990316899229131,0.977025442307036
"797","Desulfovibrio alcoholivorans",91.6391382318437,0.714054980375693,0.437302886186233,3,0.546070243923904,1.3119086585587,-3.02998632044338,-2.37331899419682,97.1645237557272,-2.7016526573201,3.18080120751519e-29,0.167520253286861,-16.1273195587509,-0.406655242887701,0.372524374242948,91.2533572909978,-0.0170654343223765,0.931770993537107,0.198773963010728,-0.0858534692567126,-0.584167764122837,0.210784308832013,92.0451557638194,-0.186691727645412,0.359675450996465,0.202797622615857,-0.920581440932604,-0.626680743910572,0.152498873220077,91.2533572887965,-0.237090935345248,0.236053011392184,0.198773963010728,-1.19276655631428,0.927995739998803,5.12598348441871e-28,0.983902080804823,0.990316899229131,0.977025442307036
"798","Desulfovibrio aminophilus",91.2515900545763,0.738347122939452,0.361841553988212,3,0.531850227455476,1.08552466196463,-2.89004433854175,-2.179682341998,68.1443336800297,-2.53486334026988,1.0396741357458e-21,0.181218124962241,-13.9879128580435,-0.243364037901197,0.453649420899821,91.0333152026273,0.105142691499312,0.555777484315444,0.177812823168939,0.591311074339204,-0.481586717924333,0.230343861599475,91.4805546746136,-0.125621428162429,0.490891094693489,0.181618281034607,-0.691678323607147,-0.239310614710092,0.457702844090927,91.0333152023933,0.109196114690417,0.540676265192418,0.177812823168939,0.614107086003978,0.927995739998803,5.65744756983752e-21,0.886163268569427,0.990316899229131,0.977025442307036
"799","Bacteroides uniformis",90.8226843779823,2.54314417955512,0.8339549658594,3,0.061110270825691,2.5018648975782,8.43126697428496,9.36199451315963,41.2250704033976,8.89663074372229,1.80345078825155e-33,0.23743485753211,37.4697752309562,-0.315089617070812,0.255072089741379,90.7535435498998,-0.0300087636647163,0.837007995927076,0.145452087719354,-0.206313736263568,-0.657036784881783,-0.0741442947671382,90.8949776573432,-0.36559053982446,0.0158432022342145,0.148699796198406,-2.45858131060693,-0.473439610016715,0.0967220967954757,90.7535435489817,-0.188358756610619,0.198609066654815,0.145452087719354,-1.2949883330245,0.648232999391507,6.0451670422192e-32,0.963156401808614,0.589980800678626,0.977025442307036
"800","Facklamia languida",91.1349778561155,0.649413610810059,0.341950292545223,3,0.585328276599227,1.02585087763567,-1.29130213219027,-0.426142441129472,54.2799301985381,-0.858722286659872,0.000275141552608777,0.220708058383998,-3.89076091261619,-0.379682094814504,0.342809891051918,90.9920261708406,-0.0184361018812932,0.92054351108415,0.184312566854633,-0.100026287929861,-0.353340653383522,0.384958629961343,91.2846899520643,0.0158089882889104,0.933290893835855,0.188345114800189,0.0839362799809369,-0.153607333456277,0.568884652410144,90.9920261732829,0.207638659476933,0.262892014848586,0.184312566854633,1.12655725553808,0.927995739998803,0.000369500995330377,0.9806284990621,0.990316899229131,0.977025442307036
"801","Campylobacter gracilis",91.519842116355,1.00155871815898,0.953674690622167,3,0.395893646729788,2.8610240718665,-2.65730240868949,-1.7478051224304,79.3573845498439,-2.20255376555994,1.01990189957093e-14,0.232018877242921,-9.49299381038679,-0.661000005173693,0.310570133703871,91.2425112007864,-0.175214935734911,0.481412889402159,0.247854079600744,-0.706927785966469,-0.379211267248816,0.612765559608931,91.8111041683276,0.116777146180058,0.645559795799387,0.25305996301012,0.461460377971318,-0.769484161377976,0.202085977499587,91.2425111989332,-0.283699091939194,0.255359747235246,0.247854079600744,-1.14462143369272,0.895689364561265,2.7132628312395e-14,0.870250157131902,0.990316899229131,0.977025442307036
"802","Trichococcus flocculiformis",91.4663556710761,0.996258988278856,0.597282213504232,3,0.398311118715702,1.7918466405127,-2.34389673214739,-1.59870680187495,74.8332307908748,-1.97130176701117,3.98083574943697e-16,0.190102965194871,-10.3696529140954,-0.696188234776087,0.0747434625331466,91.2137728936491,-0.31072238612147,0.11758721448632,0.196669863168468,-1.57991865716256,-0.471985847917409,0.31526696815841,91.731493413056,-0.0783594398794996,0.697314500768668,0.200833490381856,-0.390171179769421,-0.428402420610243,0.34252927669899,91.213772894272,-0.0429365719556265,0.827669051814695,0.196669863168468,-0.218318003907121,0.897270745924082,1.2219561751019e-15,0.713605636136596,0.990316899229131,0.977025442307036
"803","Obesumbacterium proteus",91.0642031680003,0.983276901565484,2.25488991818566,3,0.404301168908747,6.76466975455699,-2.47727803424066,-1.15053588725479,88.7779911122102,-1.81390696074773,6.53410855305715e-07,0.338460848630649,-5.35928148879395,-0.358291210348141,1.14948536350502,90.7250972798556,0.39559707657844,0.306460163307415,0.384643949007817,1.02847601684331,-0.343018377697722,1.19582440133557,91.4208011060431,0.426403011818925,0.280252549135413,0.39256914697706,1.08618574613517,-0.862774822476133,0.64500175137703,90.725097278648,-0.108886535549551,0.777757383208679,0.384643949007816,-0.283083968512758,0.898685356884695,9.93753714602884e-07,0.820490788663302,0.990316899229131,0.977025442307036
"804","Prevotella brevis",91.0810997058702,0.433356679396792,0.279480258132067,3,0.729625920011437,0.8384407743962,-2.64174136062419,-1.30951914161549,41.0312853171,-1.97563025111984,7.95876476510261e-07,0.339858851876131,-5.81309046450821,-0.408060281970081,0.391525490882624,91.0154235705397,-0.00826739554372885,0.967758983968563,0.203979710637475,-0.0405304798104266,-0.205759679049261,0.611694187334248,91.149764648736,0.202967254142494,0.332986661182457,0.208537981521977,0.973286749306642,-0.346458334967759,0.453127437884946,91.0154235724039,0.0533345514585937,0.794320949812066,0.203979710637475,0.261469884881752,0.963338672747862,1.20170177894702e-06,0.992634061891867,0.990316899229131,0.977025442307036
"805","Chlamydia suis",90.9908766744362,1.10167333586195,0.495324143776082,3,0.352668257276027,1.48597243132825,0.136973479844369,1.51625049457727,37.0373009743727,0.826611987210819,0.0242543074552435,0.351862846871795,2.34924486787889,-0.463076705078368,0.204545183914419,90.9497977919223,-0.129265760581975,0.449826356216281,0.170314835950789,-0.758981211826578,-0.408758761542619,0.27387936486578,91.0338012920832,-0.0674396983384196,0.699467288815405,0.174145579151699,-0.387260467173115,-0.168796941025499,0.498824947967289,90.9497977901933,0.165014003470895,0.335176429332273,0.170314835950789,0.968876272872519,0.888117324831793,0.028953147646003,0.862545082723336,0.990316899229131,0.977025442307036
"806","Leclercia adecarboxylata",91.5560306300143,0.335694658887761,0.767657675402845,3,0.799551991547887,2.30297302620854,-3.2036226132618,-2.05524221689865,115.274343314523,-2.62943241508023,6.2026061185724e-15,0.292959565946472,-8.97541067343288,-0.9659078051929,0.539741472632235,91.0026949576844,-0.213083166280333,0.580421295912485,0.384101261477636,-0.554757788247305,-0.815051289969071,0.719134263043699,92.1401163296355,-0.0479585134626862,0.90274091639845,0.391381057283254,-0.122536624014425,-1.09823583419334,0.40741344363179,91.0026949606549,-0.345411195280777,0.370881617609215,0.384101261477636,-0.899271181646168,0.96405398536947,1.69308922715429e-14,0.888428241724634,0.990316899229131,0.977025442307036
"807","Porphyromonas gingivalis",90.9602440764484,0.207357761009899,0.1620149669639,3,0.891067621919128,0.486044900891699,-1.10138704561221,-0.0729350430082538,55.6776583748769,-0.587161044310233,0.0292426577778223,0.262365025764824,-2.23795470680054,-0.285234434337575,0.594860778020079,90.8075986866451,0.154813171841252,0.492244938918174,0.224518210359918,0.689535034120733,-0.397950071898809,0.501350966143597,91.1201432168264,0.0517004471223941,0.822207731094592,0.229417745717773,0.225355048105108,-0.437086472568182,0.443008739789472,90.8075986902593,0.00296113361064526,0.989506070458001,0.224518210359918,0.0131888349096421,0.9905301004927,0.0347593577557661,0.875798850983927,0.990316899229131,0.996641931543034
"808","Prevotella ruminicola",91.1243612047842,1.05004484965988,0.735172851177431,3,0.37441369242615,2.20551855353229,-1.70107802637447,-0.510838142010463,45.6437172218596,-1.10595808419246,0.000687787656364531,0.303638202985479,-3.64235485956079,-0.482705528289138,0.350405806908356,91.0311084910665,-0.066149860690391,0.756325153653081,0.212532307167114,-0.311246142161236,-0.201589825163099,0.650001261091514,91.2219174981653,0.224205717964207,0.304785008646318,0.217246616002094,1.03203318923986,-0.560237054392181,0.272874280805312,91.0311084909783,-0.143681386793435,0.500726099359107,0.212532307167114,-0.676044920927991,0.888117324831793,0.00090766308036768,0.949537072773701,0.990316899229131,0.977025442307036
"809","Prevotella loescheii",91.1506062099999,1.03435637525579,0.774589923564246,3,0.381254116646889,2.32376977069274,-2.76048976309351,-1.65272098120625,50.2436357903821,-2.20660537214988,3.1938485141153e-10,0.282599269839957,-7.80824866744892,-0.706727305831698,0.154887317786991,91.0307574004199,-0.275919994022354,0.212582048579743,0.219803687826663,-1.25530193214931,-0.424291253624335,0.45629632081378,91.2760594510815,0.0160025335947229,0.943366465494814,0.224643815239483,0.0712351398486678,-0.692101309464591,0.169513314154098,91.0307573979188,-0.261293997655246,0.237625704388404,0.219803687826663,-1.18876075392012,0.890455105372682,5.81835881484483e-10,0.777920334977401,0.990316899229131,0.977025442307036
"810","Clostridium disporicum",90.81321684875,0.739163522936993,0.475693912601429,3,0.531390579010134,1.42708173780429,2.08024522946198,3.03983675890729,53.6540245487133,2.56004099418464,1.48041771914393e-14,0.244798255736953,10.4577583139952,-0.496615456869157,0.302125163328216,90.670464165329,-0.0972451467704704,0.634336916919833,0.203764106508522,-0.477243752281776,-0.506468179954687,0.309753725503802,90.9627219039961,-0.0983572272254424,0.637798837143192,0.208223700000802,-0.472363267125998,-0.232631550704007,0.566109069493366,90.6704641671633,0.16673875939468,0.415335224304553,0.203764106508522,0.818293085331524,0.927995739998803,3.81720014966958e-14,0.905591184238587,0.990316899229131,0.977025442307036
"811","[Clostridium] methylpentosum",91.1277669316942,1.25418329139776,0.379968224978993,3,0.294888346151082,1.13990467493698,3.63547500583714,4.4471527142979,44.3923092276753,4.04131386006752,2.06716851760328e-23,0.207064444771221,19.5171791300657,-0.1016359961398,0.446395315224596,91.0420149194,0.172379659542398,0.220754592009252,0.13980647493709,1.23298766827477,-0.380244845008233,0.179967334751859,91.2174614307962,-0.100138755128187,0.485278192120482,0.142913896423346,-0.700692918143882,-0.256582559896125,0.291448751468271,91.0420149217298,0.0174330957860727,0.901040342222962,0.13980647493709,0.124694480666344,0.874629457214611,1.41990755553406e-22,0.785357502582501,0.990316899229131,0.977025442307036
"812","Clostridium sartagoforme",90.9264597808904,0.397978942903651,0.389243246905144,3,0.754767209671354,1.16772974071543,0.072371109848546,1.23040001350227,55.1958902814151,0.651385561675409,0.0316432131470201,0.295420965075917,2.20494019951501,-0.573323676717816,0.411350919971722,90.7761676792721,-0.080986378373047,0.747889744272834,0.251197114961429,-0.322401705869441,-0.356920246169653,0.649257299389021,91.0838859872147,0.146168526609684,0.570450974625538,0.256682661899727,0.569452278264064,-0.344769181604376,0.639905415085162,90.7761676750637,0.147568116740393,0.558353633068277,0.251197114961429,0.587459441017274,0.96405398536947,0.0373029636788573,0.945660641890045,0.990316899229131,0.977025442307036
"813","Gemella sanguinis",91.0461715727463,3.24281746002139,2.77542897463961,3,0.0256375289970494,8.32628692391884,-0.630305055804662,0.396075068024821,59.3678139268413,-0.117114993889921,0.6562984649475,0.261836475548897,-0.447282960269032,-1.17471736257638,-0.253597716595209,90.8738664995345,-0.714157539585795,0.0030979307086666,0.234983819408634,-3.03917751180937,-0.68323761495598,0.257868951210008,91.2267406180489,-0.212684331872986,0.378011553324293,0.240082617229019,-0.885879762257433,-0.747651654804036,0.173467991177137,90.8738665002806,-0.28709183181345,0.224961501572415,0.234983819408634,-1.22175149138333,0.562191276089029,0.674819771320251,0.37681476633607,0.990316899229131,0.977025442307036
